template_name,question_id,image_id,question,ground_truth,prediction,vqa_score,prompt,retrieved_questions,retrieved_answers,candidate_answers,best_question_matched_answer,best_question_match_score,prompt_chars
candidate_constrained,133622000,133622,Are these vegetables or fruits?,vegetables|vegetables|vegetables,"cod, yes",0.0,"Question: Are these vegetables or fruits?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,349
candidate_constrained,133622001,133622,What is the yellow topping?,cheese|glaze|cheese,"cod, yes",0.0,"Question: What is the yellow topping?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,345
candidate_constrained,133622002,133622,Is this a high class dish?,yes|yes|no,"cod, yes",0.0,"Question: Is this a high class dish?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,344
candidate_constrained,133622003,133622,What is the long thin food with seeds?,broccoli|cake|cheese,"cod, yes",0.0,"Question: What is the long thin food with seeds?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,356
candidate_constrained,133622004,133622,What is the green topping?,broccoli|broccoli|broccoli,"cod, yes",0.0,"Question: What is the green topping?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,344
candidate_constrained,133622005,133622,What is the yellow item pictured?,cheese|cake|cheese,"cod, yes",0.0,"Question: What is the yellow item pictured?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,351
candidate_constrained,133622006,133622,How are the eggs cooked?,scrambled|scramble|omelet,"white, yes",0.0,"Question: How are the eggs cooked?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,342
candidate_constrained,133622007,133622,What vegetable is this?,broccoli|broccoli|broccoli,cod,0.0,"Question: What vegetable is this?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,341
candidate_constrained,133622008,133622,What kinds of food are on the plate?,"breakfast|spinach|eggs, spinach","cod, yes",0.0,"Question: What kinds of food are on the plate?

Similar-image evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Candidate answers:
cod, white, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",white,0.25,354
candidate_constrained,22271000,22271,Is this a bright and sunny day?,no|no|no,orange,0.0,"Question: Is this a bright and sunny day?

Similar-image evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Candidate answers:
orange, sidewalk, unknown

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,365
candidate_constrained,22271001,22271,Are there people in the picture?,yes|yes|yes,orange,0.0,"Question: Are there people in the picture?

Similar-image evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Candidate answers:
orange, sidewalk, unknown

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,366
candidate_constrained,22271002,22271,What is the name of the street sign on the ground?,western ave|western ave|western ave,orange,0.0,"Question: What is the name of the street sign on the ground?

Similar-image evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Candidate answers:
orange, sidewalk, unknown

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,384
candidate_constrained,133629000,133629,Is this a public place?,no|no|no,,0.0,"Question: Is this a public place?

Similar-image evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Candidate answers:
purple, apple, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,358
candidate_constrained,133629001,133629,What color is the desk?,brown|brown|brown,,0.0,"Question: What color is the desk?

Similar-image evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Candidate answers:
purple, apple, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.3333,358
candidate_constrained,133629002,133629,How many chairs have wheels?,1|1|1,,0.0,"Question: How many chairs have wheels?

Similar-image evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Candidate answers:
purple, apple, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,363
candidate_constrained,133629003,133629,Is this chair in the way of people who might walk through?,no|no|no,,0.0,"Question: Is this chair in the way of people who might walk through?

Similar-image evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Candidate answers:
purple, apple, yes

Choose the best answer from the candidate answers if one matches the image.
If none match, answer normally.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.1429,393
